name,d,p,drate,state,gender,age
Colon-Rectum Cancers,182.0,129995.0,0.0014000538482249318,Alabama,male,75+
Congenital Anomalies,0.0,129995.0,0.0,Alabama,male,75+
Coronary Heart Disease,1282.0,129995.0,0.009861917766067926,Alabama,male,75+
Diabetes Mellitus,187.0,129995.0,0.001438516866033309,Alabama,male,75+
Diarrhoeal diseases,24.0,129995.0,0.00018462248548021078,Alabama,male,75+
Endocrine Disorders,85.0,129995.0,0.0006538713027424132,Alabama,male,75+
Falls,51.0,129995.0,0.0003923227816454479,Alabama,male,75+
Fires,0.0,129995.0,0.0,Alabama,male,75+
HIV/AIDS,0.0,129995.0,0.0,Alabama,male,75+
Hepatitis C,0.0,129995.0,0.0,Alabama,male,75+
Homicide,0.0,129995.0,0.0,Alabama,male,75+
Hypertension,278.0,129995.0,0.002138543790145775,Alabama,male,75+
Inflammatory/Heart,66.0,129995.0,0.0005077118350705796,Alabama,male,75+
Influenza & Pneumonia,325.0,129995.0,0.002500096157544521,Alabama,male,75+
Kidney Disease,246.0,129995.0,0.0018923804761721604,Alabama,male,75+
Leukemia,86.0,129995.0,0.0006615639063040886,Alabama,male,75+
Liver Cancer,63.0,129995.0,0.00048463402438555326,Alabama,male,75+
Liver Disease,58.0,129995.0,0.00044617100657717607,Alabama,male,75+
Low Birth Weight,0.0,129995.0,0.0,Alabama,male,75+
Lung Cancers,598.0,129995.0,0.004600176929881919,Alabama,male,75+
Lung Disease,875.0,129995.0,0.006731028116466018,Alabama,male,75+
Lymphomas,130.0,129995.0,0.0010000384630178083,Alabama,male,75+
Malnutrition,57.0,129995.0,0.0004384784030155006,Alabama,male,75+
Oesophagus Cancer,51.0,129995.0,0.0003923227816454479,Alabama,male,75+
Oral Cancer,36.0,129995.0,0.0002769337282203162,Alabama,male,75+
Oral conditions,0.0,129995.0,0.0,Alabama,male,75+
Osteoarthritis,0.0,129995.0,0.0,Alabama,male,75+
Other Injuries,99.0,129995.0,0.0007615677526058694,Alabama,male,75+
Other Neoplasms,67.0,129995.0,0.0005154044386322551,Alabama,male,75+
Pancreas Cancer,116.0,129995.0,0.0008923420131543521,Alabama,male,75+
Parkinson's Disease,239.0,129995.0,0.0018385322512404322,Alabama,male,75+
Peptic Ulcer Disease,10.0,129995.0,7.692603561675449e-05,Alabama,male,75+
Pertussis,0.0,129995.0,0.0,Alabama,male,75+
Poisonings,0.0,129995.0,0.0,Alabama,male,75+
Prostate Cancer,293.0,129995.0,0.0022539328435709064,Alabama,male,75+
Prostatic Hypertrophy,0.0,129995.0,0.0,Alabama,male,75+
Rheumatic/Heart,0.0,129995.0,0.0,Alabama,male,75+
Rheumatoid Arthritis,0.0,129995.0,0.0,Alabama,male,75+
Road Traffic Accidents,54.0,129995.0,0.00041540059233047423,Alabama,male,75+
Skin Cancers,56.0,129995.0,0.0004307857994538251,Alabama,male,75+
Skin Disease,10.0,129995.0,7.692603561675449e-05,Alabama,male,75+
Stomach Cancer,41.0,129995.0,0.0003153967460286934,Alabama,male,75+
Stroke,635.0,129995.0,0.00488480326166391,Alabama,male,75+
Suicide,57.0,129995.0,0.0004384784030155006,Alabama,male,75+
Alcohol,0.0,326439.0,0.0,Alabama,both,75+
Alzheimers,2328.0,326439.0,0.007131500831702094,Alabama,both,75+
Asthma,13.0,326439.0,3.982367302926427e-05,Alabama,both,75+
Birth Trauma,0.0,326439.0,0.0,Alabama,both,75+
Bladder Cancer,140.0,326439.0,0.00042887032493053835,Alabama,both,75+
Breast Cancer,241.0,326439.0,0.0007382696307732838,Alabama,both,75+
Cervical Cancer,10.0,326439.0,3.0633594637895594e-05,Alabama,both,75+
Colon-Rectum Cancers,378.0,326439.0,0.0011579498773124535,Alabama,both,75+
Congenital Anomalies,0.0,326439.0,0.0,Alabama,both,75+
Coronary Heart Disease,2547.0,326439.0,0.007802376554272008,Alabama,both,75+
Diabetes Mellitus,401.0,326439.0,0.0012284071449796133,Alabama,both,75+
Diarrhoeal diseases,85.0,326439.0,0.00026038555442211257,Alabama,both,75+
Drug Use,0.0,326439.0,0.0,Alabama,both,75+
Endocrine Disorders,234.0,326439.0,0.0007168261145267569,Alabama,both,75+
Falls,135.0,326439.0,0.00041355352761159053,Alabama,both,75+
Fires,0.0,326439.0,0.0,Alabama,both,75+
HIV/AIDS,0.0,326439.0,0.0,Alabama,both,75+
Hepatitis C,0.0,326439.0,0.0,Alabama,both,75+
Homicide,0.0,326439.0,0.0,Alabama,both,75+
Hypertension,713.0,326439.0,0.002184175297681956,Alabama,both,75+
Inflammatory/Heart,138.0,326439.0,0.0004227436060029592,Alabama,both,75+
Influenza & Pneumonia,715.0,326439.0,0.002190302016609535,Alabama,both,75+
Kidney Disease,539.0,326439.0,0.0016511507509825725,Alabama,both,75+
Leukemia,162.0,326439.0,0.0004962642331339086,Alabama,both,75+
Liver Cancer,122.0,326439.0,0.00037372985458232624,Alabama,both,75+
Liver Disease,109.0,326439.0,0.000333906181553062,Alabama,both,75+
Low Birth Weight,0.0,326439.0,0.0,Alabama,both,75+
Lung Cancers,1036.0,326439.0,0.0031736404044859835,Alabama,both,75+
Lung Disease,1857.0,326439.0,0.0056886585242572115,Alabama,both,75+
Lymphomas,248.0,326439.0,0.0007597131470198108,Alabama,both,75+
Malnutrition,184.0,326439.0,0.000563658141337279,Alabama,both,75+
Maternal Conditions,0.0,326439.0,0.0,Alabama,both,75+
Oesophagus Cancer,67.0,326439.0,0.0002052450840739005,Alabama,both,75+
Oral Cancer,54.0,326439.0,0.00016542141104463622,Alabama,both,75+
Other Injuries,220.0,326439.0,0.0006739390820337031,Alabama,both,75+
Other Neoplasms,123.0,326439.0,0.0003767932140461158,Alabama,both,75+
Ovary Cancer,89.0,326439.0,0.0002726389922772708,Alabama,both,75+
Pancreas Cancer,275.0,326439.0,0.0008424238525421288,Alabama,both,75+
Parkinson's Disease,425.0,326439.0,0.0013019277721105628,Alabama,both,75+
Peptic Ulcer Disease,13.0,326439.0,3.982367302926427e-05,Alabama,both,75+
Poisonings,0.0,326439.0,0.0,Alabama,both,75+
Prostate Cancer,293.0,326439.0,0.0008975643228903409,Alabama,both,75+
Rheumatoid Arthritis,15.0,326439.0,4.595039195684339e-05,Alabama,both,75+
Road Traffic Accidents,86.0,326439.0,0.0002634489138859021,Alabama,both,75+
Skin Cancers,77.0,326439.0,0.00023587867871179607,Alabama,both,75+
Skin Disease,40.0,326439.0,0.00012253437855158238,Alabama,both,75+
Stomach Cancer,79.0,326439.0,0.0002420053976393752,Alabama,both,75+
Stroke,1876.0,326439.0,0.005746862354069213,Alabama,both,75+
Suicide,59.0,326439.0,0.000180738208363584,Alabama,both,75+
Uterin Cancer,47.0,326439.0,0.0001439778947981093,Alabama,both,75+
Drownings,0.0,326439.0,0.0,Alabama,both,75+
Multiple Sclerosis,0.0,326439.0,0.0,Alabama,both,75+
Anaemia,24.0,326439.0,7.352062713094943e-05,Alabama,both,75+
Rheumatic/Heart,22.0,326439.0,6.739390820337031e-05,Alabama,both,75+
Alcohol,15.0,1350818.0,1.1104382677755257e-05,California,female,75+
Alzheimers,10530.0,1350818.0,0.00779527663978419,California,female,75+
Anaemia,96.0,1350818.0,7.106804913763364e-05,California,female,75+
Asthma,116.0,1350818.0,8.587389270797399e-05,California,female,75+
Bladder Cancer,323.0,1350818.0,0.00023911437366099653,California,female,75+
Breast Cancer,1648.0,1350818.0,0.0012200015101960441,California,female,75+
Cervical Cancer,87.0,1350818.0,6.440541953098049e-05,California,female,75+
Colon-Rectum Cancers,1384.0,1350818.0,0.0010245643750675516,California,female,75+
Congenital Anomalies,49.0,1350818.0,3.627431674733384e-05,California,female,75+
Coronary Heart Disease,12035.0,1350818.0,0.008909416368452302,California,female,75+
Diabetes Mellitus,2312.0,1350818.0,0.0017115555167313435,California,female,75+
Diarrhoeal diseases,355.0,1350818.0,0.00026280372337354106,California,female,75+
Drug Use,0.0,1350818.0,0.0,California,female,75+
Endocrine Disorders,1045.0,1350818.0,0.0007736053265502828,California,female,75+
Epilepsy,35.0,1350818.0,2.5910226248095597e-05,California,female,75+
Falls,939.0,1350818.0,0.0006951343556274791,California,female,75+
Hepatitis C,65.0,1350818.0,4.8118991603606114e-05,California,female,75+
Homicide,22.0,1350818.0,1.6286427927374376e-05,California,female,75+
Hypertension,4720.0,1350818.0,0.0034941790826003207,California,female,75+
Inflammatory/Heart,640.0,1350818.0,0.00047378699425089095,California,female,75+
Influenza & Pneumonia,2461.0,1350818.0,0.001821859051330379,California,female,75+
Kidney Disease,1296.0,1350818.0,0.0009594186633580541,California,female,75+
Leukemia,550.0,1350818.0,0.0004071606981843594,California,female,75+
Liver Cancer,524.0,1350818.0,0.00038791310154291696,California,female,75+
Liver Disease,350.0,1350818.0,0.00025910226248095596,California,female,75+
Low Birth Weight,0.0,1350818.0,0.0,California,female,75+
Lung Cancers,2776.0,1350818.0,0.0020550510875632397,California,female,75+
Lung Disease,4973.0,1350818.0,0.003681473003765126,California,female,75+
Lymphomas,937.0,1350818.0,0.000693653771270445,California,female,75+
Malnutrition,304.0,1350818.0,0.0002250488222691732,California,female,75+
Maternal Conditions,0.0,1350818.0,0.0,California,female,75+
Multiple Sclerosis,60.0,1350818.0,4.4417530711021026e-05,California,female,75+
Oesophagus Cancer,136.0,1350818.0,0.00010067973627831432,California,female,75+
Oral Cancer,131.0,1350818.0,9.697827538572924e-05,California,female,75+
Other Injuries,338.0,1350818.0,0.0002502187563387518,California,female,75+
Other Neoplasms,472.0,1350818.0,0.00034941790826003205,California,female,75+
Ovary Cancer,599.0,1350818.0,0.00044343501493169325,California,female,75+
Pancreas Cancer,1133.0,1350818.0,0.0008387510382597803,California,female,75+
Parkinson's Disease,1122.0,1350818.0,0.0008306078242960932,California,female,75+
Peptic Ulcer Disease,134.0,1350818.0,9.91991519212803e-05,California,female,75+
Poisonings,34.0,1350818.0,2.516993406957858e-05,California,female,75+
Rheumatic/Heart,154.0,1350818.0,0.00011400499549162063,California,female,75+
Rheumatoid Arthritis,79.0,1350818.0,5.848308210284435e-05,California,female,75+
Road Traffic Accidents,161.0,1350818.0,0.00011918704074123975,California,female,75+
Skin Cancers,234.0,1350818.0,0.000173228369772982,California,female,75+
Skin Disease,93.0,1350818.0,6.88471726020826e-05,California,female,75+
Stomach Cancer,307.0,1350818.0,0.00022726969880472426,California,female,75+
Stroke,7417.0,1350818.0,0.005490747088060716,California,female,75+
Suicide,88.0,1350818.0,6.51457117094975e-05,California,female,75+
Uterin Cancer,435.0,1350818.0,0.00032202709765490246,California,female,75+
Birth Trauma,0.0,1350818.0,0.0,California,female,75+
Drownings,0.0,1350818.0,0.0,California,female,75+
HIV/AIDS,0.0,1350818.0,0.0,California,female,75+
Fires,22.0,1350818.0,1.6286427927374376e-05,California,female,75+
Tuberculosis,28.0,1350818.0,2.072818099847648e-05,California,female,75+
Osteoarthritis,12.0,1350818.0,8.883506142204205e-06,California,female,75+
Alcohol,34.0,958740.0,3.546321213259069e-05,California,male,75+
Alzheimers,4761.0,958740.0,0.0049658927342136555,California,male,75+
Anaemia,63.0,958740.0,6.571124601038864e-05,California,male,75+
Asthma,41.0,958740.0,4.276446168930054e-05,California,male,75+
Birth Trauma,0.0,958740.0,0.0,California,male,75+
Bladder Cancer,779.0,958740.0,0.0008125247720967103,California,male,75+
Colon-Rectum Cancers,1113.0,958740.0,0.0011608986795168658,California,male,75+
Congenital Anomalies,36.0,958740.0,3.754928343450779e-05,California,male,75+
Coronary Heart Disease,12022.0,958740.0,0.012539374595823684,California,male,75+
Diabetes Mellitus,2290.0,958740.0,0.002388551640695079,California,male,75+
Diarrhoeal diseases,258.0,958740.0,0.0002691031979473058,California,male,75+
Drownings,32.0,958740.0,3.3377140830673596e-05,California,male,75+
Drug Use,0.0,958740.0,0.0,California,male,75+
Endocrine Disorders,760.0,958740.0,0.0007927070947284979,California,male,75+
Epilepsy,26.0,958740.0,2.7118926924922292e-05,California,male,75+
Falls,825.0,958740.0,0.0008605044120408036,California,male,75+
Fires,36.0,958740.0,3.754928343450779e-05,California,male,75+
HIV/AIDS,26.0,958740.0,2.7118926924922292e-05,California,male,75+
Hepatitis C,34.0,958740.0,3.546321213259069e-05,California,male,75+
Homicide,12.0,958740.0,1.2516427811502597e-05,California,male,75+
Hypertension,2963.0,958740.0,0.003090514633790183,California,male,75+
Inflammatory/Heart,698.0,958740.0,0.0007280388843690677,California,male,75+
Influenza & Pneumonia,2131.0,958740.0,0.0022227089721926696,California,male,75+
Kidney Disease,1194.0,958740.0,0.0012453845672445085,California,male,75+
Leukemia,702.0,958740.0,0.000732211026972902,California,male,75+
Liver Cancer,634.0,958740.0,0.0006612846027077206,California,male,75+
Liver Disease,398.0,958740.0,0.0004151281890815028,California,male,75+
Low Birth Weight,0.0,958740.0,0.0,California,male,75+
Lung Cancers,2854.0,958740.0,0.002976823747835701,California,male,75+
Lung Disease,4088.0,958740.0,0.004263929741118552,California,male,75+
Lymphomas,1051.0,958740.0,0.001096230469157436,California,male,75+
Malnutrition,154.0,958740.0,0.00016062749024761666,California,male,75+
Multiple Sclerosis,21.0,958740.0,2.1903748670129547e-05,California,male,75+
Oesophagus Cancer,348.0,958740.0,0.0003629764065335753,California,male,75+
Oral Cancer,232.0,958740.0,0.00024198427102238354,California,male,75+
Other Injuries,357.0,958740.0,0.00037236372739220226,California,male,75+
Other Neoplasms,481.0,958740.0,0.0005017001481110625,California,male,75+
Pancreas Cancer,908.0,958740.0,0.0009470763710703632,California,male,75+
Parkinson's Disease,1708.0,958740.0,0.001781504891837203,California,male,75+
Peptic Ulcer Disease,123.0,958740.0,0.0001282933850679016,California,male,75+
Poisonings,32.0,958740.0,3.3377140830673596e-05,California,male,75+
Prostate Cancer,2322.0,958740.0,0.0024219287815257524,California,male,75+
Prostatic Hypertrophy,98.0,958740.0,0.00010221749379393788,California,male,75+
Rheumatic/Heart,62.0,958740.0,6.466821035943008e-05,California,male,75+
Road Traffic Accidents,231.0,958740.0,0.00024094123537142498,California,male,75+
Skin Cancers,399.0,958740.0,0.00041617122473246133,California,male,75+
Skin Disease,77.0,958740.0,8.031374512380833e-05,California,male,75+
Stomach Cancer,347.0,958740.0,0.00036193337088261677,California,male,75+
Stroke,4416.0,958740.0,0.004606045434632956,California,male,75+
Suicide,350.0,958740.0,0.0003650624778354924,California,male,75+
Hepatitis B,17.0,958740.0,1.7731606066295346e-05,California,male,75+
Rheumatoid Arthritis,26.0,958740.0,2.7118926924922292e-05,California,male,75+
Tuberculosis,34.0,958740.0,3.546321213259069e-05,California,male,75+
Alcohol,59.0,2309558.0,2.5546013566232155e-05,California,both,75+
Alzheimers,15291.0,2309558.0,0.006620747346461964,California,both,75+
Asthma,157.0,2309558.0,6.797837508302454e-05,California,both,75+
Bladder Cancer,1102.0,2309558.0,0.0004771475754235226,California,both,75+
Breast Cancer,1665.0,2309558.0,0.0007209171625046871,California,both,75+
Cervical Cancer,87.0,2309558.0,3.7669545428172836e-05,California,both,75+
Colon-Rectum Cancers,2497.0,2309558.0,0.0010811592521166387,California,both,75+
Congenital Anomalies,85.0,2309558.0,3.6803578866605643e-05,California,both,75+
Coronary Heart Disease,24057.0,2309558.0,0.010416278785810964,California,both,75+
Diabetes Mellitus,4602.0,2309558.0,0.001992589058166108,California,both,75+
Diarrhoeal diseases,613.0,2309558.0,0.00026541875112034427,California,both,75+
Drownings,0.0,2309558.0,0.0,California,both,75+
Drug Use,0.0,2309558.0,0.0,California,both,75+
Endocrine Disorders,1805.0,2309558.0,0.0007815348218143905,California,both,75+
Epilepsy,61.0,2309558.0,2.6411980127799344e-05,California,both,75+
Falls,1764.0,2309558.0,0.000763782507302263,California,both,75+
HIV/AIDS,0.0,2309558.0,0.0,California,both,75+
Hepatitis C,108.0,2309558.0,4.6762194324628346e-05,California,both,75+
Homicide,0.0,2309558.0,0.0,California,both,75+
Hypertension,7683.0,2309558.0,0.0033266105462603666,California,both,75+
Inflammatory/Heart,1338.0,2309558.0,0.0005793316296884512,California,both,75+
Influenza & Pneumonia,4592.0,2309558.0,0.001988259225358272,California,both,75+
Kidney Disease,2490.0,2309558.0,0.0010781283691511537,California,both,75+
Leukemia,1252.0,2309558.0,0.000542095067541062,California,both,75+
Liver Cancer,1158.0,2309558.0,0.000501394639147404,California,both,75+
Liver Disease,748.0,2309558.0,0.0003238714940261297,California,both,75+
Low Birth Weight,0.0,2309558.0,0.0,California,both,75+
Lung Cancers,5630.0,2309558.0,0.0024376958708116443,California,both,75+
Lung Disease,9061.0,2309558.0,0.0039232615071801615,California,both,75+
Lymphomas,1988.0,2309558.0,0.0008607707621977885,California,both,75+
Malnutrition,458.0,2309558.0,0.00019830634259888688,California,both,75+
Multiple Sclerosis,84.0,2309558.0,3.637059558582205e-05,California,both,75+
Oesophagus Cancer,484.0,2309558.0,0.00020956390789926037,California,both,75+
Oral Cancer,363.0,2309558.0,0.0001571729309244453,California,both,75+
Other Injuries,695.0,2309558.0,0.0003009233801445991,California,both,75+
Other Neoplasms,953.0,2309558.0,0.00041263306658676684,California,both,75+
Ovary Cancer,599.0,2309558.0,0.0002593569851893739,California,both,75+
Pancreas Cancer,2041.0,2309558.0,0.000883718876079319,California,both,75+
Parkinson's Disease,2830.0,2309558.0,0.001225342684617576,California,both,75+
Peptic Ulcer Disease,257.0,2309558.0,0.00011127670316138412,California,both,75+
Poisonings,75.0,2309558.0,3.2473746058769687e-05,California,both,75+
Prostate Cancer,2322.0,2309558.0,0.0010053871779795095,California,both,75+
Rheumatic/Heart,216.0,2309558.0,9.352438864925669e-05,California,both,75+
Road Traffic Accidents,392.0,2309558.0,0.00016972944606716956,California,both,75+
Skin Cancers,633.0,2309558.0,0.00027407841673601617,California,both,75+
Skin Disease,170.0,2309558.0,7.360715773321129e-05,California,both,75+
Stomach Cancer,654.0,2309558.0,0.00028317106563247166,California,both,75+
Stroke,11833.0,2309558.0,0.00512349116151229,California,both,75+
Suicide,438.0,2309558.0,0.00018964667698321498,California,both,75+
Uterin Cancer,435.0,2309558.0,0.00018834772714086418,California,both,75+
Birth Trauma,0.0,2309558.0,0.0,California,both,75+
Maternal Conditions,0.0,2309558.0,0.0,California,both,75+
Fires,64.0,2309558.0,2.7710929970150133e-05,California,both,75+
Rheumatoid Arthritis,105.0,2309558.0,4.5463244482277564e-05,California,both,75+
Anaemia,159.0,2309558.0,6.884434164459173e-05,California,both,75+
Prostatic Hypertrophy,98.0,2309558.0,4.243236151679239e-05,California,both,75+
Tuberculosis,62.0,2309558.0,2.684496340858294e-05,California,both,75+
Alzheimers,239.0,26824.0,0.008909931404712197,Vermont,female,75+
Appendicitis,0.0,26824.0,0.0,Vermont,female,75+
Asthma,0.0,26824.0,0.0,Vermont,female,75+
Breast Cancer,33.0,26824.0,0.0012302415747092155,Vermont,female,75+
Chagas disease,0.0,26824.0,0.0,Vermont,female,75+
Colon-Rectum Cancers,33.0,26824.0,0.0012302415747092155,Vermont,female,75+
Congenital Anomalies,0.0,26824.0,0.0,Vermont,female,75+
Coronary Heart Disease,243.0,26824.0,0.009059051595586043,Vermont,female,75+
Diabetes Mellitus,59.0,26824.0,0.002199522815389204,Vermont,female,75+
Diarrhoeal diseases,0.0,26824.0,0.0,Vermont,female,75+
Diphtheria,0.0,26824.0,0.0,Vermont,female,75+
Drownings,0.0,26824.0,0.0,Vermont,female,75+
Endocrine Disorders,31.0,26824.0,0.0011556814792722935,Vermont,female,75+
Falls,67.0,26824.0,0.0024977631971368924,Vermont,female,75+
Fires,0.0,26824.0,0.0,Vermont,female,75+
Hepatitis B,0.0,26824.0,0.0,Vermont,female,75+
Hepatitis C,0.0,26824.0,0.0,Vermont,female,75+
Homicide,0.0,26824.0,0.0,Vermont,female,75+
Hypertension,93.0,26824.0,0.0034670444378168803,Vermont,female,75+
Inflammatory/Heart,0.0,26824.0,0.0,Vermont,female,75+
Influenza & Pneumonia,38.0,26824.0,0.0014166418133015211,Vermont,female,75+
Kidney Disease,0.0,26824.0,0.0,Vermont,female,75+
Liver Disease,0.0,26824.0,0.0,Vermont,female,75+
Lung Cancers,81.0,26824.0,0.0030196838651953477,Vermont,female,75+
Lung Disease,118.0,26824.0,0.004399045630778408,Vermont,female,75+
Lymphomas,12.0,26824.0,0.000447360572621533,Vermont,female,75+
Malaria,0.0,26824.0,0.0,Vermont,female,75+
Measles,0.0,26824.0,0.0,Vermont,female,75+
Meningitis,0.0,26824.0,0.0,Vermont,female,75+
Oral conditions,0.0,26824.0,0.0,Vermont,female,75+
Osteoarthritis,0.0,26824.0,0.0,Vermont,female,75+
Other Injuries,0.0,26824.0,0.0,Vermont,female,75+
Other Neoplasms,10.0,26824.0,0.0003728004771846108,Vermont,female,75+
Pancreas Cancer,14.0,26824.0,0.0005219206680584551,Vermont,female,75+
Parkinson's Disease,19.0,26824.0,0.0007083209066507606,Vermont,female,75+
Peptic Ulcer Disease,0.0,26824.0,0.0,Vermont,female,75+
Pertussis,0.0,26824.0,0.0,Vermont,female,75+
Poisonings,0.0,26824.0,0.0,Vermont,female,75+
Prostatic Hypertrophy,0.0,26824.0,0.0,Vermont,female,75+
Rheumatic/Heart,0.0,26824.0,0.0,Vermont,female,75+
Rheumatoid Arthritis,0.0,26824.0,0.0,Vermont,female,75+
Road Traffic Accidents,0.0,26824.0,0.0,Vermont,female,75+
Schistosomiasis,0.0,26824.0,0.0,Vermont,female,75+
Skin Disease,0.0,26824.0,0.0,Vermont,female,75+
Stroke,128.0,26824.0,0.0047718461079630185,Vermont,female,75+
Suicide,0.0,26824.0,0.0,Vermont,female,75+
Tetanus,0.0,26824.0,0.0,Vermont,female,75+
Trypanosomiasis,0.0,26824.0,0.0,Vermont,female,75+
Uterin Cancer,0.0,26824.0,0.0,Vermont,female,75+
War,0.0,26824.0,0.0,Vermont,female,75+
Alzheimers,100.0,19379.0,0.005160224985809381,Vermont,male,75+
Appendicitis,0.0,19379.0,0.0,Vermont,male,75+
Asthma,0.0,19379.0,0.0,Vermont,male,75+
Chagas disease,0.0,19379.0,0.0,Vermont,male,75+
Colon-Rectum Cancers,10.0,19379.0,0.0005160224985809381,Vermont,male,75+
Congenital Anomalies,0.0,19379.0,0.0,Vermont,male,75+
Coronary Heart Disease,278.0,19379.0,0.01434542546055008,Vermont,male,75+
Diabetes Mellitus,37.0,19379.0,0.001909283244749471,Vermont,male,75+
Diarrhoeal diseases,0.0,19379.0,0.0,Vermont,male,75+
Diphtheria,0.0,19379.0,0.0,Vermont,male,75+
Drownings,0.0,19379.0,0.0,Vermont,male,75+
Endocrine Disorders,36.0,19379.0,0.0018576809948913772,Vermont,male,75+
Falls,43.0,19379.0,0.002218896743898034,Vermont,male,75+
Fires,0.0,19379.0,0.0,Vermont,male,75+
Hepatitis B,0.0,19379.0,0.0,Vermont,male,75+
Hepatitis C,0.0,19379.0,0.0,Vermont,male,75+
Homicide,0.0,19379.0,0.0,Vermont,male,75+
Hypertension,68.0,19379.0,0.0035089529903503795,Vermont,male,75+
Inflammatory/Heart,0.0,19379.0,0.0,Vermont,male,75+
Influenza & Pneumonia,21.0,19379.0,0.00108364724701997,Vermont,male,75+
Kidney Disease,0.0,19379.0,0.0,Vermont,male,75+
Leukemia,10.0,19379.0,0.0005160224985809381,Vermont,male,75+
Liver Cancer,0.0,19379.0,0.0,Vermont,male,75+
Liver Disease,0.0,19379.0,0.0,Vermont,male,75+
Lung Cancers,82.0,19379.0,0.004231384488363693,Vermont,male,75+
Lung Disease,103.0,19379.0,0.005315031735383662,Vermont,male,75+
Lymphomas,17.0,19379.0,0.0008772382475875949,Vermont,male,75+
Malaria,0.0,19379.0,0.0,Vermont,male,75+
Measles,0.0,19379.0,0.0,Vermont,male,75+
Meningitis,0.0,19379.0,0.0,Vermont,male,75+
Oesophagus Cancer,14.0,19379.0,0.0007224314980133134,Vermont,male,75+
Oral conditions,0.0,19379.0,0.0,Vermont,male,75+
Osteoarthritis,0.0,19379.0,0.0,Vermont,male,75+
Other Injuries,0.0,19379.0,0.0,Vermont,male,75+
Pancreas Cancer,13.0,19379.0,0.0006708292481552195,Vermont,male,75+
Parkinson's Disease,45.0,19379.0,0.0023221012436142217,Vermont,male,75+
Peptic Ulcer Disease,0.0,19379.0,0.0,Vermont,male,75+
Pertussis,0.0,19379.0,0.0,Vermont,male,75+
Poisonings,0.0,19379.0,0.0,Vermont,male,75+
Prostate Cancer,46.0,19379.0,0.0023737034934723155,Vermont,male,75+
Prostatic Hypertrophy,0.0,19379.0,0.0,Vermont,male,75+
Rheumatic/Heart,0.0,19379.0,0.0,Vermont,male,75+
Rheumatoid Arthritis,0.0,19379.0,0.0,Vermont,male,75+
Road Traffic Accidents,0.0,19379.0,0.0,Vermont,male,75+
Skin Disease,0.0,19379.0,0.0,Vermont,male,75+
Stroke,68.0,19379.0,0.0035089529903503795,Vermont,male,75+
Suicide,0.0,19379.0,0.0,Vermont,male,75+
Tetanus,0.0,19379.0,0.0,Vermont,male,75+
Trypanosomiasis,0.0,19379.0,0.0,Vermont,male,75+
War,0.0,19379.0,0.0,Vermont,male,75+
Alzheimers,339.0,46203.0,0.007337185897019674,Vermont,both,75+
Appendicitis,0.0,46203.0,0.0,Vermont,both,75+
Asthma,0.0,46203.0,0.0,Vermont,both,75+
Bladder Cancer,14.0,46203.0,0.00030301062701556175,Vermont,both,75+
Breast Cancer,33.0,46203.0,0.0007142393351081099,Vermont,both,75+
Colon-Rectum Cancers,52.0,46203.0,0.001125468043200658,Vermont,both,75+
Congenital Anomalies,0.0,46203.0,0.0,Vermont,both,75+
Coronary Heart Disease,521.0,46203.0,0.011276324048221978,Vermont,both,75+
Diabetes Mellitus,96.0,46203.0,0.0020777871566781377,Vermont,both,75+
Diarrhoeal diseases,0.0,46203.0,0.0,Vermont,both,75+
Diphtheria,0.0,46203.0,0.0,Vermont,both,75+
Drownings,0.0,46203.0,0.0,Vermont,both,75+
Endocrine Disorders,67.0,46203.0,0.001450122286431617,Vermont,both,75+
Falls,110.0,46203.0,0.0023807977836936994,Vermont,both,75+
Fires,0.0,46203.0,0.0,Vermont,both,75+
Homicide,0.0,46203.0,0.0,Vermont,both,75+
Hypertension,161.0,46203.0,0.00348462221067896,Vermont,both,75+
Inflammatory/Heart,26.0,46203.0,0.000562734021600329,Vermont,both,75+
Influenza & Pneumonia,71.0,46203.0,0.001536696751293206,Vermont,both,75+
Kidney Disease,13.0,46203.0,0.0002813670108001645,Vermont,both,75+
Leukemia,15.0,46203.0,0.00032465424323095904,Vermont,both,75+
Liver Cancer,0.0,46203.0,0.0,Vermont,both,75+
Liver Disease,14.0,46203.0,0.00030301062701556175,Vermont,both,75+
Lung Cancers,163.0,46203.0,0.0035279094431097547,Vermont,both,75+
Lung Disease,221.0,46203.0,0.004783239183602796,Vermont,both,75+
Lymphomas,43.0,46203.0,0.0009306754972620826,Vermont,both,75+
Measles,0.0,46203.0,0.0,Vermont,both,75+
Oesophagus Cancer,16.0,46203.0,0.0003462978594463563,Vermont,both,75+
Oral Cancer,0.0,46203.0,0.0,Vermont,both,75+
Oral conditions,0.0,46203.0,0.0,Vermont,both,75+
Osteoarthritis,0.0,46203.0,0.0,Vermont,both,75+
Other Injuries,10.0,46203.0,0.00021643616215397268,Vermont,both,75+
Other Neoplasms,27.0,46203.0,0.0005843776378157262,Vermont,both,75+
Pancreas Cancer,44.0,46203.0,0.0009523191134774798,Vermont,both,75+
Parkinson's Disease,72.0,46203.0,0.0015583403675086033,Vermont,both,75+
Peptic Ulcer Disease,0.0,46203.0,0.0,Vermont,both,75+
Pertussis,0.0,46203.0,0.0,Vermont,both,75+
Poisonings,0.0,46203.0,0.0,Vermont,both,75+
Prostate Cancer,46.0,46203.0,0.0009956063459082743,Vermont,both,75+
